id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchase,numwebpurchases,numcatalogpurcha,numstorepurchase,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,totalchildren,totalspending,totalpurchases,totalcampaignsac,age,familysize,costumertenuredays,spendingincomeratio,webpurchaseratio,storepurchaserat,webconversionrate,dealpurchaseratio,campaignacceptancerate,is_parent,pc1,pc2,cluster
7755,1954,3,1,57744,0,1,11/12/13,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,1,411,14,0,67,3,229,0.007117623,0.6,0.266666667,1,0.133333333,0,1,0.59978588,2.594843185,3
10525,1986,2,3,26576,1,0,10/13/12,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,1,27,3,2,35,2,624,0.001015954,0.25,0.5,0.1,0.25,0.333333333,1,-2.895834169,-1.022221642,2
1453,1943,3,3,57513,0,0,7/6/13,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,0,1060,25,0,78,1,358,0.018430616,0.346153846,0.5,1.285714286,0.076923077,0,0,2.669324672,1.112391327,1
8310,1964,2,2,68142,0,1,8/29/12,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,1,1459,21,0,57,3,669,0.021411171,0.454545455,0.318181818,1.428571429,0.136363636,0,1,2.188780418,1.53653202,3
10710,1979,2,1,7500,0,1,8/29/12,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,1,18,3,0,42,3,669,0.0024,0.25,0.5,0.111111111,0.25,0,1,-4.331884586,-0.675032195,2
5031,1974,2,2,83145,0,0,9/22/12,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,0,1833,25,2,47,2,645,0.022045824,0.192307692,0.423076923,1.666666667,0.038461538,0.333333333,0,3.931941787,-1.122891288,1
2613,1960,3,1,54197,0,1,4/3/14,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,1,237,10,0,61,3,87,0.004372936,0.090909091,0.545454545,0.5,0.181818182,0,1,-0.149372796,0.839583038,3
213,1963,3,3,23091,1,1,5/28/14,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,2,48,6,0,58,3,32,0.002078732,0.285714286,0.428571429,0.25,0.571428571,0,1,-2.821444454,1.246476666,2
967,1976,2,1,46049,1,1,7/21/13,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,2,515,16,1,45,4,343,0.011183739,0.294117647,0.529411765,0.625,0.588235294,0.166666667,1,-0.43299288,1.700769894,3
1077,1974,2,2,56715,0,0,12/5/12,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,0,1020,14,0,47,2,571,0.01798466,0.466666667,0.266666667,1.4,0.066666667,0,0,1.9972247,-0.953907899,1
7959,1961,2,1,79410,0,0,5/29/14,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,0,1370,10,0,60,2,31,0.017252235,0.272727273,0.454545455,1.5,0.090909091,0,0,2.397323737,-0.788891509,1
640,1951,2,1,57304,0,1,3/11/13,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,1,1026,23,0,70,3,475,0.017904509,0.291666667,0.416666667,1.166666667,0.083333333,0,1,2.075495445,0.144505401,1
4252,1965,2,1,44375,0,1,3/23/14,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,1,301,11,0,56,3,98,0.006783099,0.333333333,0.5,0.666666667,0.083333333,0,1,-0.03838062,1.241707253,3
8432,1956,2,2,54450,1,1,9/14/12,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,2,684,19,0,65,4,653,0.012561983,0.45,0.4,1,0.6,0,1,0.098264425,2.284452453,3
6218,1965,2,1,59594,0,1,10/20/12,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,1,499,16,1,56,3,617,0.008373326,0.470588235,0.411764706,1,0.058823529,0.166666667,1,1.284869604,2.44520906,3
6905,1994,2,2,80685,0,0,8/22/12,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,0,1004,20,0,27,2,676,0.012443453,0.285714286,0.476190476,2,0.047619048,0,0,2.617317399,-3.33903308,1
5922,1974,3,1,40344,0,1,10/13/13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,1,218,10,0,47,3,259,0.00540353,0.363636364,0.454545455,0.5,0.181818182,0,1,-0.877446231,2.24417804,3
3598,1972,2,1,62710,0,1,5/23/13,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,1,606,18,0,49,3,402,0.009663531,0.210526316,0.631578947,0.8,0.210526316,0,1,0.582451843,1.142813535,3
6116,1968,1,1,48985,0,1,7/5/13,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,1,75,5,0,53,3,359,0.001531081,0.166666667,0.5,0.25,0.166666667,0,1,-1.601009616,-0.814790992,2
6263,1968,2,2,35322,1,2,8/22/12,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,3,106,6,0,53,5,676,0.003000963,0.285714286,0.571428571,0.222222222,0.428571429,0,1,-3.075494074,0.274975943,2
10486,1948,2,1,77142,0,0,5/29/13,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,0,990,16,0,73,2,396,0.012833476,0.235294118,0.470588235,1.333333333,0.058823529,0,0,2.332179135,0.410875653,1
2410,1969,2,3,81657,0,0,1/22/14,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,0,1097,15,0,52,1,158,0.013434243,0.1875,0.5,1.5,0.0625,0,0,2.618241571,-2.02317745,1
193,1996,1,1,14421,0,0,2/17/14,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,0,16,3,1,25,2,132,0.001109493,0.25,0.5,0.166666667,0.25,0.166666667,0,-3.331754708,-2.098608624,2
3363,1974,1,1,20130,0,0,3/17/14,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,0,34,4,0,47,2,104,0.001689021,0.2,0.6,0.111111111,0.2,0,0,-3.431911909,-1.225323434,2
8278,1990,3,1,74214,0,0,8/26/12,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,0,1711,15,0,31,2,672,0.023054949,0.5,0.3125,1.333333333,0.0625,0,0,2.409187627,-0.969654901,1
10660,1957,3,1,66726,1,1,1/12/14,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,2,438,14,1,64,4,168,0.006564158,0.533333333,0.266666667,1,0.2,0.166666667,1,0.684706432,3.047831999,3
8686,1979,1,2,23724,1,0,1/8/13,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,1,75,5,0,42,3,537,0.003161356,0.333333333,0.5,0.222222222,0.333333333,0,1,-3.087388009,-0.915725738,2
1604,1960,3,1,47353,0,1,11/13/13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,1,225,10,0,61,3,228,0.004751547,0.181818182,0.545454545,0.333333333,0.272727273,0,1,-0.991278568,1.942575336,3
5907,1952,3,1,33444,1,1,11/3/12,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,2,18,3,0,69,4,603,0.000538213,0.25,0.5,0.111111111,0.25,0,1,-3.224970133,0.161268869,2
10669,1981,2,1,54386,0,1,5/17/13,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,1,470,15,0,40,3,408,0.00864193,0.1875,0.625,0.75,0.125,0,1,0.363647476,0.211825567,3
2918,1981,2,3,28510,1,1,4/13/13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,2,91,6,0,40,3,442,0.003191863,0.285714286,0.571428571,0.333333333,0.428571429,0,1,-2.425602992,-0.123223512,2
5735,1991,3,3,90638,0,0,2/13/14,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,0,2525,17,1,30,1,136,0.027858073,0.166666667,0.555555556,1.5,0.055555556,0.166666667,0,3.649880864,-2.014910644,1
359,1950,2,2,48070,0,1,1/13/13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,1,504,16,0,71,3,532,0.01048471,0.470588235,0.352941176,1,0.176470588,0,1,0.713601385,2.063100864,3
8387,1957,2,1,43140,0,1,1/5/13,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,1,235,10,0,64,3,540,0.005447381,0.363636364,0.454545455,0.571428571,0.090909091,0,1,-0.274147441,0.280328964,3
1829,1961,3,3,54959,0,1,1/19/13,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,1,1232,18,2,60,2,526,0.022416711,0.473684211,0.210526316,1.125,0.157894737,0.333333333,1,2.458959786,2.693216824,3
3839,1958,1,3,15056,1,1,5/3/13,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,2,88,7,0,63,3,422,0.005844846,0.25,0.375,0.333333333,0.625,0,1,-2.726126002,0.352358418,2
9392,1971,2,3,26954,1,0,5/8/14,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,17,3,0,50,2,52,0.000630704,0.25,0.5,0.125,0.25,0,1,-2.936249166,-2.662669554,2
2292,1985,2,3,22327,1,0,8/2/13,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,1,24,4,0,36,2,331,0.001074932,0.2,0.6,0.166666667,0.2,0,1,-2.935959727,-2.270126464,2
10466,1965,2,1,44393,1,1,8/22/13,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,2,60,5,0,56,4,311,0.001351564,0.166666667,0.666666667,0.2,0.333333333,0,1,-2.529576363,-0.162451917,2
9855,1952,3,3,62000,0,1,8/25/13,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,1,1020,25,1,69,2,308,0.016451613,0.230769231,0.5,1.2,0.038461538,0.166666667,1,3.063534271,1.942880959,3
4088,1962,3,2,31497,0,1,12/6/12,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,1,155,8,0,59,3,570,0.004921104,0.333333333,0.444444444,0.333333333,0.222222222,0,1,-1.575478579,1.339512697,2
5231,1974,1,1,45894,0,2,2/27/14,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,2,51,4,0,47,4,122,0.001111256,0.2,0.6,0.166666667,0.2,0,1,-2.555900398,0.657559318,2
590,1970,3,3,78579,0,0,12/22/12,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,0,1812,15,1,51,1,554,0.023059596,0.3125,0.25,1.25,0.0625,0.166666667,0,3.409830006,-0.82943282,1
8732,1969,3,3,67369,0,1,11/17/12,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,1,1461,21,3,52,2,589,0.021686532,0.318181818,0.454545455,1.4,0.181818182,0.5,1,2.778831776,2.022092744,3
2315,1960,2,3,58401,0,1,4/20/14,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,1,96,5,0,61,2,70,0.001643807,0.166666667,0.333333333,0.2,0.166666667,0,1,-1.229121193,-0.605558745,2
3515,1952,2,3,62307,0,1,2/17/14,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,1,160,8,0,69,2,132,0.00256793,0.444444444,0.444444444,0.666666667,0.111111111,0,1,-0.114720824,0.378627227,3
2245,1969,3,1,43641,1,1,4/22/13,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,2,139,7,0,52,4,433,0.003185078,0.25,0.5,0.285714286,0.375,0,1,-2.038030687,0.02666232,2
6283,1968,3,3,63841,0,1,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,1,908,21,0,53,2,434,0.014222835,0.409090909,0.409090909,1.285714286,0.045454545,0,1,2.108402379,1.01003428,3
2246,1965,1,1,46891,0,1,9/1/13,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,1,183,7,0,56,3,301,0.003902668,0.25,0.5,0.4,0.125,0,1,-1.002034331,-0.20982679,2
6606,1969,3,1,70091,1,0,3/31/13,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,1,1161,17,1,52,3,455,0.016564181,0.277777778,0.555555556,0.555555556,0.111111111,0.166666667,1,1.241729787,2.063289468,3
5545,1972,3,1,78075,0,0,4/5/14,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,0,988,13,0,49,2,85,0.012654499,0.214285714,0.357142857,1.5,0.071428571,0,0,2.37465333,-0.458925919,1
7342,1961,1,3,59184,0,1,9/9/12,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,1,1072,24,0,60,2,658,0.018113004,0.24,0.48,1,0.12,0,1,1.886904422,0.291047249,1
837,1977,2,1,54809,1,1,9/11/13,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,2,174,8,0,44,4,291,0.003174661,0.222222222,0.555555556,0.4,0.444444444,0,1,-1.704141599,-0.268447142,2
9500,1959,2,1,58113,0,1,1/25/13,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,1,758,19,0,62,3,520,0.013043553,0.45,0.4,1.125,0.15,0,1,1.039078128,0.421744412,3
3602,1958,3,1,51412,0,1,12/31/13,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,1,195,9,0,63,3,180,0.003792889,0.3,0.4,0.6,0.2,0,1,-0.396110083,1.399707666,3
234,1979,2,3,15287,1,0,10/10/12,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,1,31,4,2,42,2,627,0.002027867,0.2,0.4,0.125,0.4,0.333333333,1,-3.108909162,-1.56551126,2
2995,1957,3,2,66636,0,0,8/17/13,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,0,1084,16,0,64,2,316,0.016267483,0.176470588,0.529411765,1.5,0.058823529,0,0,2.606706358,-2.493890828,1
1118,1956,3,1,50965,0,1,2/20/13,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,1,685,19,1,65,3,494,0.013440596,0.5,0.25,1.111111111,0.15,0.166666667,1,1.587281761,2.555054224,3
7789,1965,3,1,84618,0,0,11/22/13,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,0,1672,25,1,56,2,219,0.019759389,0.230769231,0.384615385,2,0.038461538,0.166666667,0,4.064554263,-1.222467028,1
3068,1990,2,1,18351,0,0,10/29/13,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,0,43,5,0,31,2,243,0.002343197,0.333333333,0.5,0.25,0.166666667,0,0,-2.87058521,-2.185292739,2
8955,1957,3,2,40451,0,2,2/16/14,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,2,49,4,1,64,4,133,0.001211342,0.2,0.4,0.166666667,0.2,0.166666667,1,-1.849677711,2.133664823,2
945,1965,2,2,36317,0,1,5/22/13,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,1,133,7,0,56,3,403,0.003662197,0.375,0.5,0.375,0.25,0,1,-1.674031432,1.019814573,2
5644,1957,2,2,42213,0,1,10/12/13,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,1,363,13,1,64,3,260,0.008599247,0.357142857,0.5,0.625,0.142857143,0.166666667,1,0.227006884,2.454902343,3
7192,1955,2,2,65748,0,1,4/15/13,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,1,545,16,0,66,3,440,0.008289226,0.117647059,0.588235294,1,0.117647059,0,1,1.083443892,0.016152049,3
2324,1972,2,2,77044,0,1,10/27/13,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,1,1065,29,1,49,3,245,0.01382327,0.233333333,0.366666667,1.4,0.066666667,0.166666667,1,3.035284339,0.722533528,1
697,1969,2,2,74918,0,0,3/12/13,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,0,2047,20,1,52,2,474,0.027323207,0.238095238,0.285714286,1.25,0.047619048,0.166666667,0,3.673686663,-0.913735823,1
3439,1972,2,1,56721,1,1,10/31/12,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,2,296,10,0,49,4,606,0.005218526,0.363636364,0.454545455,0.571428571,0.454545455,0,1,-1.233476103,1.457949827,3
1506,1975,2,3,42160,1,1,6/28/13,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,2,140,7,1,46,3,366,0.003320683,0.25,0.5,0.285714286,0.5,0.166666667,1,-1.736983697,-0.296601925,2
232,1965,2,3,61559,0,1,7/17/13,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,1,530,16,0,56,2,347,0.008609627,0.235294118,0.588235294,1,0.058823529,0,1,1.279789963,-0.075187314,3
8876,1963,3,2,33629,1,1,8/8/12,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,2,152,8,0,58,4,690,0.004519908,0.333333333,0.444444444,0.3,0.555555556,0,1,-2.366386333,2.877181015,2
4500,1991,3,2,68682,0,0,10/6/13,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,0,1598,23,0,30,2,266,0.023266649,0.166666667,0.416666667,1.333333333,0.041666667,0,0,3.059883137,-1.13749115,1
9739,1963,2,3,34377,0,1,1/19/13,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,1,114,6,0,58,2,526,0.003316171,0.285714286,0.285714286,0.25,0.285714286,0,1,-1.575392668,0.5191843,2
10395,1986,1,3,8940,1,0,8/22/12,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,1,101,7,0,35,2,676,0.011297539,0.375,0.375,0.333333333,0.375,0,1,-2.835344981,-0.982809276,2
1176,1973,2,1,26228,1,0,9/22/13,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,1,25,3,0,48,3,280,0.00095318,0.25,0.5,0.111111111,0.25,0,1,-3.553834588,-0.698601519,2
1627,1957,1,3,77297,0,0,1/26/13,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,0,789,21,1,64,1,519,0.010207382,0.227272727,0.409090909,1,0.045454545,0.166666667,0,2.673877634,0.321670133,1
938,1981,2,1,40211,1,1,7/30/13,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,2,87,5,1,40,4,334,0.002163587,0.333333333,0.333333333,0.222222222,0.333333333,0.166666667,1,-2.242964088,1.652366649,2
2740,1958,3,3,33438,1,1,9/22/13,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,2,90,7,0,63,3,280,0.002691549,0.25,0.5,0.333333333,0.5,0,1,-2.027866806,1.352951712,2
257,1959,3,1,75032,0,1,4/28/13,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,1,1215,18,0,62,3,427,0.016193091,0.263157895,0.473684211,1.25,0.105263158,0,1,2.145831113,1.574814315,3
4058,1955,3,3,61284,0,0,10/12/13,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,0,811,21,1,66,1,260,0.01323347,0.5,0.363636364,1.571428571,0.045454545,0.166666667,0,2.897698617,1.244028164,1
7736,1986,2,1,22518,1,0,10/22/12,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,1,61,5,2,35,3,615,0.002708944,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,1,-2.146762747,-0.808286905,2
8210,1975,3,1,54730,0,1,8/15/13,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,1,405,13,0,46,3,318,0.007399963,0.285714286,0.571428571,0.8,0.357142857,0,1,-0.248101642,1.693603238,3
833,1955,3,1,38452,1,1,3/30/14,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,2,72,6,0,66,4,91,0.001872464,0.428571429,0.428571429,0.375,0.428571429,0,1,-2.250236889,2.203513294,2
6230,1971,2,3,44421,1,1,2/15/13,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,2,189,9,0,50,3,499,0.004254744,0.5,0.4,0.555555556,0.5,0,1,-1.475339155,0.637676631,2
7325,1986,3,2,38197,1,0,6/29/13,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,1,40,4,0,35,3,365,0.001047203,0.2,0.6,0.166666667,0.2,0,1,-2.514809683,-0.600599987,2
1307,1978,2,3,41986,0,1,2/9/14,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,1,63,7,0,43,2,140,0.0015005,0.375,0.5,0.6,0.375,0,1,-1.646366651,-0.269781757,2
1502,1983,2,2,28427,1,0,3/21/13,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,1,52,5,0,38,3,465,0.001829247,0.333333333,0.5,0.222222222,0.333333333,0,1,-2.946958996,-0.972551001,2
6211,1976,3,2,37395,1,0,5/2/14,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,1,39,4,0,45,3,58,0.00104292,0.2,0.6,0.142857143,0.2,0,1,-2.683268405,-0.329303565,2
843,1971,2,1,64722,1,0,5/26/14,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,1,805,21,0,50,3,34,0.012437811,0.363636364,0.5,1.142857143,0.181818182,0,1,1.143264399,-0.293361373,3
4174,1956,3,2,55249,0,1,4/17/14,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,1,130,7,0,65,3,73,0.002352984,0.25,0.5,0.5,0.125,0,1,-0.545709467,1.210365577,3
9757,1972,2,2,84906,0,0,10/4/13,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,0,1631,23,3,49,2,268,0.019209479,0.208333333,0.5,1.666666667,0.041666667,0.5,0,3.643192492,-0.054059811,1
6918,1989,2,1,28691,1,0,7/4/13,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,1,34,4,0,32,3,360,0.001185041,0.2,0.6,0.111111111,0.2,0,1,-3.317100396,-1.989257216,2
286,1952,2,3,44213,1,1,11/29/13,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,2,152,8,0,69,3,212,0.003437903,0.222222222,0.555555556,0.285714286,0.444444444,0,1,-1.714200693,1.265981482,2
11086,1984,1,3,25707,1,0,1/18/14,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,1,21,4,0,37,2,162,0.000816898,0.2,0.6,0.125,0.2,0,1,-3.380093632,-1.4936868,2
1921,1967,3,1,59062,2,1,10/3/13,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,3,71,5,0,54,5,269,0.001202127,0.333333333,0.5,0.4,0.333333333,0,1,-2.074399639,1.689332876,2
4138,1962,2,3,76624,0,1,5/24/14,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,1,899,22,1,59,2,36,0.011732616,0.217391304,0.304347826,2.5,0.043478261,0.166666667,1,3.528767425,0.162269718,1
7718,1947,3,2,66000,0,0,4/20/14,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,0,711,9,0,74,2,70,0.010772727,0.1,0.5,0.5,0.1,0,0,1.162277388,-0.988277947,1
1291,1978,3,2,27683,1,0,8/4/12,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,1,351,12,0,43,3,694,0.012679262,0.461538462,0.307692308,0.666666667,0.307692308,0,1,-0.664064198,-0.179055529,2
6862,1971,2,3,1730,0,0,5/18/14,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,0,8,0,0,50,1,42,0.004624277,0,0,0,15,0,0,-6.773087624,-0.661809447,2
4136,1992,1,3,7500,1,0,12/3/12,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,1,119,7,0,29,2,573,0.015866667,0.375,0.25,0.3,0.5,0,1,-2.785530064,-1.200114951,2
803,1968,2,2,40521,1,1,4/5/13,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,2,21,3,0,53,4,450,0.00051825,0,0.5,0,0.25,0,1,-3.08866093,0.566706841,2
4298,1973,3,2,20427,1,0,3/24/14,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,1,10,3,0,48,3,97,0.000489548,0.25,0.5,0.111111111,0.25,0,1,-3.668779732,-0.677067593,2
10833,1975,2,1,65106,0,1,5/24/14,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,1,973,24,1,46,3,36,0.014944859,0.32,0.52,1.142857143,0.12,0.166666667,1,2.016013977,1.682194491,3
9606,1965,3,1,69969,0,0,8/27/13,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,0,1536,12,3,56,2,306,0.021952579,0.307692308,0.461538462,1,0.076923077,0.5,0,2.60672886,-0.243657758,1
8534,1952,2,1,67433,0,2,7/16/13,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,2,992,24,1,69,4,348,0.014710898,0.24,0.52,1.2,0.16,0.166666667,1,2.097483059,1.655876803,3
5153,1967,3,1,77766,0,1,2/22/13,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,1,1529,32,2,54,3,492,0.019661549,0.333333333,0.333333333,1.571428571,0.060606061,0.333333333,1,3.517551686,1.566467486,1
961,1972,2,1,74716,0,1,9/12/13,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,1,860,15,0,49,3,290,0.011510252,0.4375,0.3125,1.4,0.125,0,1,1.58452259,-1.660768478,1
5011,1963,2,3,68118,0,1,10/18/13,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,1,928,21,0,58,2,254,0.013623418,0.363636364,0.181818182,1.142857143,0.090909091,0,1,2.22112114,1.188960082,3
6653,1970,3,1,55158,1,1,7/30/12,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,2,418,14,1,51,4,699,0.00757823,0.466666667,0.333333333,0.875,0.266666667,0.166666667,1,0.233158528,1.889569406,3
9094,1955,1,1,62972,0,1,8/3/12,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,1,587,14,1,66,3,695,0.009321603,0.466666667,0.2,1,0.133333333,0.166666667,1,1.343410636,1.87043547,3
810,1975,2,1,74190,0,1,5/12/14,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,1,641,17,0,46,3,48,0.008639978,0.222222222,0.611111111,1.333333333,0.111111111,0,1,1.108017586,-0.513868438,1
5493,1976,2,1,39356,1,1,3/19/14,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,2,23,3,1,45,4,102,0.000584409,0.25,0.5,0.142857143,0.25,0.166666667,1,-2.726284958,1.396566532,2
2147,1969,2,2,76653,0,0,8/16/13,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,0,2279,22,2,52,2,317,0.029731387,0.173913043,0.47826087,1.333333333,0.043478261,0.333333333,0,3.739202283,-1.362544204,1
5107,1973,3,3,35860,1,1,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,2,49,4,1,48,3,41,0.001366425,0.2,0.4,0.166666667,0.4,0.166666667,1,-2.327201285,0.080100378,2
